dt,x,y,position,velocity,acceleration,jerk,heading
0.002000,43.115873,18.956521,0.116305,1.299621,7.600123,-0.000000,6.262152
0.002000,43.118487,18.956466,0.118919,1.314821,7.600123,0.000000,6.262168
0.002000,43.121132,18.956411,0.121564,1.330022,7.600123,0.000000,6.262185
0.002000,43.123806,18.956355,0.124239,1.345222,7.600123,-0.000000,6.262203
0.002000,43.126511,18.956298,0.126945,1.360422,7.600123,0.000000,6.262220
0.002000,43.129247,18.956241,0.129681,1.375622,7.600123,-0.000000,6.262238
0.002000,43.132013,18.956183,0.132447,1.390823,7.600123,0.000000,6.262256
0.002000,43.134809,18.956124,0.135244,1.406023,7.600123,0.000000,6.262274
0.002000,43.137635,18.956065,0.138071,1.421223,7.600123,-0.000000,6.262292
0.002000,43.140492,18.956005,0.140929,1.436423,7.600123,0.000000,6.262310
0.002000,43.143380,18.955945,0.143817,1.451624,7.600123,0.000000,6.262329
0.002000,43.146298,18.955884,0.146736,1.466824,7.600123,-0.000000,6.262348
0.002000,43.149246,18.955823,0.149684,1.482024,7.600123,0.000000,6.262367
0.002000,43.152224,18.955761,0.152664,1.497224,7.600123,-0.000000,6.262386
0.002000,43.155233,18.955698,0.155673,1.512425,7.600123,0.000000,6.262405
0.002000,43.158273,18.955635,0.158713,1.527625,7.600123,0.000000,6.262425
0.002000,43.161343,18.955571,0.161784,1.542825,7.600123,-0.000000,6.262445
0.002000,43.164443,18.955507,0.164885,1.558025,7.600123,0.000000,6.262464
0.002000,43.167573,18.955442,0.168016,1.573226,7.600123,0.000000,6.262485
0.002000,43.170734,18.955377,0.171178,1.588426,7.600123,-0.000000,6.262505
0.002000,43.173926,18.955311,0.174370,1.603626,7.600123,0.000000,6.262525
0.002000,43.177147,18.955244,0.177592,1.618826,7.600123,-0.000000,6.262546
0.002000,43.180400,18.955177,0.180845,1.634027,7.600123,0.000000,6.262567
0.002000,43.183682,18.955110,0.184128,1.649227,7.600123,0.000000,6.262588
0.002000,43.186995,18.955041,0.187442,1.664427,7.600123,-0.000000,6.262609
0.002000,43.190339,18.954973,0.190786,1.679627,7.600123,0.000000,6.262630
0.002000,43.193712,18.954903,0.194160,1.694828,7.600123,0.000000,6.262652
0.002000,43.197116,18.954833,0.197565,1.710028,7.600123,-0.000000,6.262674
0.002000,43.200551,18.954763,0.201000,1.725228,7.600123,0.000000,6.262696
0.002000,43.204016,18.954692,0.204466,1.740428,7.600123,-0.000000,6.262718
0.002000,43.207511,18.954621,0.207962,1.755628,7.600123,0.000000,6.262740
0.002000,43.211037,18.954549,0.211489,1.770829,7.600123,0.000000,6.262763
0.002000,43.214593,18.954476,0.215045,1.786029,7.600123,-0.000000,6.262785
0.002000,43.218180,18.954403,0.218633,1.801229,7.600123,0.000000,6.262808
0.002000,43.221796,18.954329,0.222250,1.816429,7.600123,0.000000,6.262831
0.002000,43.225444,18.954255,0.225898,1.831630,7.600123,-0.000000,6.262854
0.002000,43.229121,18.954180,0.229577,1.846830,7.600123,0.000000,6.262878
0.002000,43.232830,18.954105,0.233286,1.862030,7.600123,-0.000000,6.262901
0.002000,43.236568,18.954029,0.237025,1.877230,7.600123,0.000000,6.262925
0.002000,43.240337,18.953953,0.240795,1.892431,7.600123,0.000000,6.262949
0.002000,43.244136,18.953876,0.244595,1.907631,7.600123,-0.000000,6.262973
0.002000,43.247966,18.953799,0.248425,1.922831,7.600123,0.000000,6.262997
0.002000,43.251826,18.953721,0.252286,1.938031,7.600123,0.000000,6.263022
0.002000,43.255716,18.953642,0.256177,1.953232,7.600123,-0.000000,6.263046
0.002000,43.259637,18.953563,0.260099,1.968432,7.600123,0.000000,6.263071
0.002000,43.263589,18.953484,0.264051,1.983632,7.600123,-0.000000,6.263096
0.002000,43.267570,18.953404,0.268034,1.998832,7.600123,0.000000,6.263121
0.002000,43.271582,18.953324,0.272046,2.014033,7.600123,-0.000000,6.263147
0.002000,43.275625,18.953243,0.276090,2.029233,7.600123,0.000000,6.263172
0.002000,43.279698,18.953161,0.280163,2.044433,7.600123,-0.000000,6.263198
0.002000,43.283801,18.953079,0.284267,2.059633,7.600123,0.000000,6.263224
0.002000,43.287934,18.952997,0.288402,2.074834,7.600123,0.000000,6.263250
0.002000,43.292099,18.952914,0.292567,2.090034,7.600123,-0.000000,6.263276
0.002000,43.296293,18.952830,0.296762,2.105234,7.600123,0.000000,6.263303
0.002000,43.300518,18.952746,0.300988,2.120434,7.600123,0.000000,6.263329
0.002000,43.304773,18.952662,0.305244,2.135635,7.600123,-0.000000,6.263356
0.002000,43.309059,18.952577,0.309530,2.150835,7.600123,-0.000000,6.263383
0.002000,43.313375,18.952491,0.313847,2.166035,7.600123,0.000000,6.263410
0.002000,43.317721,18.952406,0.318194,2.181235,7.600123,0.000000,6.263437
0.002000,43.322098,18.952319,0.322572,2.196436,7.600123,-0.000000,6.263465
0.002000,43.326505,18.952232,0.326980,2.211636,7.600123,0.000000,6.263492
0.002000,43.330943,18.952145,0.331419,2.226836,7.600123,0.000000,6.263520
0.002000,43.335411,18.952057,0.335887,2.242036,7.600123,-0.000000,6.263548
0.002000,43.339909,18.951969,0.340387,2.257237,7.600123,0.000000,6.263576
0.002000,43.344438,18.951880,0.344916,2.272437,7.600123,0.000000,6.263605
0.002000,43.348997,18.951791,0.349476,2.287637,7.600123,-0.000000,6.263633
0.002000,43.353587,18.951701,0.354067,2.302837,7.600123,0.000000,6.263662
0.002000,43.358207,18.951611,0.358688,2.318038,7.600123,0.000000,6.263691
0.002000,43.362857,18.951520,0.363339,2.333238,7.600123,-0.000000,6.263720
0.002000,43.367538,18.951429,0.368021,2.348438,7.600123,0.000000,6.263749
0.002000,43.372249,18.951338,0.372733,2.363638,7.600123,0.000000,6.263778
0.002000,43.376991,18.951246,0.377475,2.378839,7.600123,-0.000000,6.263808
0.002000,43.381763,18.951154,0.382248,2.394039,7.600123,0.000000,6.263837
0.002000,43.386565,18.951061,0.387051,2.409239,7.600123,0.000000,6.263867
0.002000,43.391398,18.950967,0.391885,2.424439,7.600123,0.000000,6.263897
0.002000,43.396261,18.950874,0.396749,2.439640,7.600123,-0.000000,6.263927
0.002000,43.401155,18.950779,0.401644,2.454840,7.600123,0.000000,6.263958
0.002000,43.406079,18.950685,0.406569,2.470040,7.600123,0.000000,6.263988
0.002000,43.411033,18.950590,0.411524,2.485240,7.600123,-0.000000,6.264019
0.002000,43.416018,18.950494,0.416510,2.500441,7.600123,0.000000,6.264050
0.002000,43.421033,18.950398,0.421526,2.515641,7.600123,0.000000,6.264081
0.002000,43.426078,18.950302,0.426572,2.530841,7.600123,-0.000000,6.264112
0.002000,43.431154,18.950205,0.431649,2.546041,7.600123,0.000000,6.264143
0.002000,43.436261,18.950108,0.436756,2.561242,7.600123,0.000000,6.264175
0.002000,43.441398,18.950011,0.441894,2.576442,7.600123,-0.000000,6.264206
0.002000,43.446565,18.949913,0.447062,2.591642,7.600123,0.000000,6.264238
0.002000,43.451762,18.949814,0.452261,2.606842,7.600123,0.000000,6.264270
0.002000,43.456990,18.949715,0.457489,2.622043,7.600123,0.000000,6.264302
0.002000,43.462249,18.949616,0.462749,2.637243,7.600123,0.000000,6.264334
0.002000,43.467537,18.949517,0.468038,2.652443,7.600123,0.000000,6.264367
0.002000,43.472856,18.949416,0.473358,2.667643,7.600123,0.000000,6.264400
0.002000,43.478206,18.949316,0.478709,2.682844,7.600123,-0.000000,6.264432
0.002000,43.483586,18.949215,0.484090,2.698044,7.600123,0.000000,6.264465
0.002000,43.488996,18.949114,0.489501,2.713244,7.600123,0.000000,6.264498
0.002000,43.494437,18.949012,0.494943,2.728444,7.600123,-0.000000,6.264532
0.002000,43.499908,18.948910,0.500415,2.743645,7.600123,0.000000,6.264565
0.002000,43.505410,18.948808,0.505917,2.758845,7.600123,0.000000,6.264599
0.002000,43.510942,18.948705,0.511450,2.774045,7.600123,-0.000000,6.264632
0.002000,43.516504,18.948602,0.517014,2.789245,7.600123,0.000000,6.264666
0.002000,43.522097,18.948499,0.522607,2.804446,7.600123,0.000000,6.264700
0.002000,43.527720,18.948395,0.528231,2.819646,7.600123,-0.000000,6.264734
0.002000,43.533373,18.948291,0.533886,2.834846,7.600123,0.000000,6.264769
0.002000,43.539057,18.948186,0.539571,2.850046,7.600123,0.000000,6.264803
0.002000,43.544772,18.948081,0.545286,2.865247,7.600123,0.000000,6.264838
0.002000,43.550516,18.947976,0.551032,2.880447,7.600123,-0.000000,6.264873
0.002000,43.556291,18.947870,0.556808,2.895647,7.600123,0.000000,6.264908
0.002000,43.562097,18.947764,0.562614,2.910847,7.600123,0.000000,6.264943
0.002000,43.567933,18.947658,0.568451,2.926047,7.600123,-0.000000,6.264978
0.002000,43.573799,18.947551,0.574319,2.941248,7.600123,0.000000,6.265013
0.002000,43.579696,18.947444,0.580216,2.956448,7.600123,0.000000,6.265049
0.002000,43.585623,18.947337,0.586144,2.971648,7.600123,-0.000000,6.265085
0.002000,43.591581,18.947229,0.592103,2.986848,7.600123,0.000000,6.265121
0.002000,43.597569,18.947121,0.598092,3.002049,7.600123,0.000000,6.265157
0.002000,43.603587,18.947012,0.604111,3.017249,7.600123,-0.000000,6.265193
0.002000,43.609636,18.946904,0.610161,3.032449,7.600123,0.000000,6.265229
0.002000,43.615715,18.946795,0.616241,3.047649,7.600123,0.000000,6.265266
0.002000,43.621824,18.946685,0.622351,3.062850,7.600123,-0.000000,6.265302
0.002000,43.627964,18.946576,0.628492,3.078050,7.600123,0.000000,6.265339
0.002000,43.634134,18.946465,0.634664,3.093250,7.600123,0.000000,6.265376
0.002000,43.640335,18.946355,0.640865,3.108450,7.600123,0.000000,6.265413
0.002000,43.646566,18.946245,0.647097,3.123651,7.600123,0.000000,6.265450
0.002000,43.652828,18.946134,0.653360,3.138851,7.600123,0.000000,6.265487
0.002000,43.659120,18.946022,0.659653,3.154051,7.600123,0.000000,6.265525
0.002000,43.665442,18.945911,0.665976,3.169251,7.600123,-0.000000,6.265563
0.002000,43.671795,18.945799,0.672330,3.184452,7.600123,0.000000,6.265600
0.002000,43.678178,18.945687,0.678714,3.199652,7.600123,0.000000,6.265638
0.002000,43.684591,18.945574,0.685128,3.214852,7.600123,-0.000000,6.265676
0.002000,43.691035,18.945462,0.691573,3.230052,7.600123,0.000000,6.265714
0.002000,43.697510,18.945349,0.698049,3.245253,7.600123,0.000000,6.265753
0.002000,43.704014,18.945235,0.704554,3.260453,7.600123,-0.000000,6.265791
0.002000,43.710549,18.945122,0.711090,3.275653,7.600123,0.000000,6.265830
0.002000,43.717115,18.945008,0.717657,3.290853,7.600123,0.000000,6.265869
0.002000,43.723711,18.944894,0.724254,3.306054,7.600123,-0.000000,6.265908
0.002000,43.730337,18.944780,0.730881,3.321254,7.600123,0.000000,6.265947
